onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.1422491429694	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/24_degraded.wav	French	English	aliceloc
42.1422491429694	18.005976070295205	intact	aliceloc_nebula101/French/intact/21_intact.wav	French	English	aliceloc
60.1482252132646	17.980220278685003	degraded	aliceloc_nebula101/French/degraded/12_degraded.wav	French	English	aliceloc
78.1284454919496	18.00597139308229	foreign	aliceloc_nebula101/English/foreign/3_intact.wav	French	English	aliceloc
96.1344168850319	18.005975373244098	foreign	aliceloc_nebula101/English/foreign/5_intact.wav	French	English	aliceloc
114.140392258276	18.005991344557998	degraded	aliceloc_nebula101/French/degraded/16_degraded.wav	French	English	aliceloc
132.146383602834	18.005999846033006	intact	aliceloc_nebula101/French/intact/23_intact.wav	French	English	aliceloc
150.152383448867	17.84761655113101	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/18_degraded.wav	French	English	aliceloc
167.999999999998	12.0	fix	n/a	French	English	aliceloc
179.999999999998	18.142558729024984	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/4_degraded.wav	French	English	aliceloc
198.142558729023	18.005995446034007	intact	aliceloc_nebula101/French/intact/15_intact.wav	French	English	aliceloc
216.148554175057	17.98019382721	degraded	aliceloc_nebula101/French/degraded/2_degraded.wav	French	English	aliceloc
234.128748002267	18.00599909603301	foreign	aliceloc_nebula101/English/foreign/17_intact.wav	French	English	aliceloc
252.1347470983	18.005957171764976	foreign	aliceloc_nebula101/English/foreign/1_intact.wav	French	English	aliceloc
270.140704270065	18.00598439160899	degraded	aliceloc_nebula101/French/degraded/18_degraded.wav	French	English	aliceloc
288.146688661674	18.00599689898104	intact	aliceloc_nebula101/French/intact/17_intact.wav	French	English	aliceloc
306.152685560655	17.847314439342995	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/12_degraded.wav	French	English	aliceloc
323.999999999998	12.0	fix	n/a	French	English	aliceloc
335.999999999998	12.0	fix	n/a	French	English	aliceloc
