onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.1427845047619	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/22_degraded.wav	French	English	aliceloc
42.1427845047619	18.006000541610803	intact	aliceloc_nebula101/French/intact/13_intact.wav	French	English	aliceloc
60.1487850463727	17.980259280155202	degraded	aliceloc_nebula101/French/degraded/16_degraded.wav	French	English	aliceloc
78.1290443265279	18.0060466909309	foreign	aliceloc_nebula101/English/foreign/1_intact.wav	French	English	aliceloc
96.1350910174588	18.00596037471719	foreign	aliceloc_nebula101/English/foreign/15_intact.wav	French	English	aliceloc
114.141051392176	18.005982596710993	degraded	aliceloc_nebula101/French/degraded/24_degraded.wav	French	English	aliceloc
132.147033988887	18.005900368821017	intact	aliceloc_nebula101/French/intact/15_intact.wav	French	English	aliceloc
150.152934357708	17.847065642291994	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/12_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.143178089342	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/20_degraded.wav	French	English	aliceloc
198.143178089342	18.006000447504988	intact	aliceloc_nebula101/French/intact/9_intact.wav	French	English	aliceloc
216.149178536847	17.98030622210902	degraded	aliceloc_nebula101/French/degraded/14_degraded.wav	French	English	aliceloc
234.129484758956	18.005973446031987	foreign	aliceloc_nebula101/English/foreign/21_intact.wav	French	English	aliceloc
252.135458204988	18.00596137471601	foreign	aliceloc_nebula101/English/foreign/17_intact.wav	French	English	aliceloc
270.141419579704	18.005922719501996	degraded	aliceloc_nebula101/French/degraded/6_degraded.wav	French	English	aliceloc
288.147342299206	18.005968644555992	intact	aliceloc_nebula101/French/intact/17_intact.wav	French	English	aliceloc
306.153310943762	17.846689056238006	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/24_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
