onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.1426454414959	degraded	aliceloc_nebula101/French/degraded/1_degraded.wav	French	English	aliceloc
42.1426454414959	18.006004527664096	foreign	aliceloc_nebula101/English/foreign/22_intact.wav	French	English	aliceloc
60.14864996916	17.980203147053608	intact	aliceloc_nebula101/French/intact/4_intact.wav	French	English	aliceloc
78.1288531162136	18.006014677663188	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/19_degraded.wav	French	English	aliceloc
96.1348677938768	18.005929588662212	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/17_degraded.wav	French	English	aliceloc
114.140797382539	18.005970244558	intact	aliceloc_nebula101/French/intact/20_intact.wav	French	English	aliceloc
132.146767627097	18.005974896032	foreign	aliceloc_nebula101/English/foreign/18_intact.wav	French	English	aliceloc
150.152742523129	17.847257476870993	degraded	aliceloc_nebula101/French/degraded/7_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.14291022902401	degraded	aliceloc_nebula101/French/degraded/13_degraded.wav	French	English	aliceloc
198.142910229024	18.00594722029598	foreign	aliceloc_nebula101/English/foreign/16_intact.wav	French	English	aliceloc
216.14885744932	17.980178802947023	intact	aliceloc_nebula101/French/intact/10_intact.wav	French	English	aliceloc
234.129036252267	18.005996926189	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/23_degraded.wav	French	English	aliceloc
252.135033178456	18.005986970295965	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/11_degraded.wav	French	English	aliceloc
270.141020148752	18.00593121587201	intact	aliceloc_nebula101/French/intact/8_intact.wav	French	English	aliceloc
288.146951364624	18.005963670298	foreign	aliceloc_nebula101/English/foreign/2_intact.wav	French	English	aliceloc
306.152915034922	17.84708496507801	degraded	aliceloc_nebula101/French/degraded/5_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
