onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.142944388548106	degraded	aliceloc_nebula101/French/degraded/11_degraded.wav	French	English	aliceloc
42.1429443885481	18.0058989945574	foreign	aliceloc_nebula101/English/foreign/2_intact.wav	French	English	aliceloc
60.1488433831055	17.980201837526693	intact	aliceloc_nebula101/French/intact/24_intact.wav	French	English	aliceloc
78.1290452206322	18.005935017348705	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/15_degraded.wav	French	English	aliceloc
96.1349802379809	18.0058771916121	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/19_degraded.wav	French	English	aliceloc
114.140857429593	18.005908844556004	intact	aliceloc_nebula101/French/intact/6_intact.wav	French	English	aliceloc
132.146766274149	18.005939621768988	foreign	aliceloc_nebula101/English/foreign/24_intact.wav	French	English	aliceloc
150.152705895918	17.84729410408201	degraded	aliceloc_nebula101/French/degraded/17_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.142801622449014	degraded	aliceloc_nebula101/French/degraded/15_degraded.wav	French	English	aliceloc
198.142801622449	18.005829672446993	foreign	aliceloc_nebula101/English/foreign/6_intact.wav	French	English	aliceloc
216.148631294896	17.980195510319987	intact	aliceloc_nebula101/French/intact/2_intact.wav	French	English	aliceloc
234.128826805216	18.005905294556015	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/21_degraded.wav	French	English	aliceloc
252.134732099772	18.005892491609984	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/11_degraded.wav	French	English	aliceloc
270.140624591382	18.00587709308303	intact	aliceloc_nebula101/French/intact/4_intact.wav	French	English	aliceloc
288.146501684465	18.00595047176796	foreign	aliceloc_nebula101/English/foreign/14_intact.wav	French	English	aliceloc
306.152452156233	17.847547843767018	degraded	aliceloc_nebula101/French/degraded/13_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
