onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.1429611893423	degraded	aliceloc_nebula101/French/degraded/23_degraded.wav	French	English	aliceloc
42.1429611893423	18.005944421768596	foreign	aliceloc_nebula101/English/foreign/4_intact.wav	French	English	aliceloc
60.1489056111109	17.980077760998007	intact	aliceloc_nebula101/French/intact/14_intact.wav	French	English	aliceloc
78.1289833721089	18.00590954308339	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/19_degraded.wav	French	English	aliceloc
96.1348929151923	18.005948767347704	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/7_degraded.wav	French	English	aliceloc
114.14084168254	18.005940444556998	intact	aliceloc_nebula101/French/intact/22_intact.wav	French	English	aliceloc
132.146782127097	18.005984397506012	foreign	aliceloc_nebula101/English/foreign/12_intact.wav	French	English	aliceloc
150.152766524603	17.84723347539699	degraded	aliceloc_nebula101/French/degraded/3_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.142815333447004	degraded	aliceloc_nebula101/French/degraded/7_degraded.wav	French	English	aliceloc
198.142815333447	18.005947320293984	foreign	aliceloc_nebula101/English/foreign/16_intact.wav	French	English	aliceloc
216.148762653741	17.980139625737024	intact	aliceloc_nebula101/French/intact/16_intact.wav	French	English	aliceloc
234.128902279478	18.005941396032	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/1_degraded.wav	French	English	aliceloc
252.13484367551	18.00592851882101	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/23_degraded.wav	French	English	aliceloc
270.140772194331	18.005940670293967	intact	aliceloc_nebula101/French/intact/20_intact.wav	French	English	aliceloc
288.146712864625	18.00595009013699	foreign	aliceloc_nebula101/English/foreign/18_intact.wav	French	English	aliceloc
306.152662954762	17.84733704523802	degraded	aliceloc_nebula101/French/degraded/5_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
