onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.143142792290703	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/12_degraded.wav	French	English	aliceloc
42.1431427922907	18.0059842945575	intact	aliceloc_nebula101/French/intact/23_intact.wav	French	English	aliceloc
60.1491270868482	17.980248483107097	degraded	aliceloc_nebula101/French/degraded/6_degraded.wav	French	English	aliceloc
78.1293755699553	18.0059989445581	foreign	aliceloc_nebula101/English/foreign/5_intact.wav	French	English	aliceloc
96.1353745145134	18.0059834188216	foreign	aliceloc_nebula101/English/foreign/7_intact.wav	French	English	aliceloc
114.141357933335	18.005992868819988	degraded	aliceloc_nebula101/French/degraded/18_degraded.wav	French	English	aliceloc
132.147350802155	18.005987070292008	intact	aliceloc_nebula101/French/intact/19_intact.wav	French	English	aliceloc
150.153337872447	17.846662127553003	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/6_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.143576261453006	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/16_degraded.wav	French	English	aliceloc
198.143576261453	18.005942937187	intact	aliceloc_nebula101/French/intact/21_intact.wav	French	English	aliceloc
216.14951919864	17.980250440476	degraded	aliceloc_nebula101/French/degraded/22_degraded.wav	French	English	aliceloc
234.129769639116	18.005965837188	foreign	aliceloc_nebula101/English/foreign/23_intact.wav	French	English	aliceloc
252.135735476304	18.005970418821022	foreign	aliceloc_nebula101/English/foreign/21_intact.wav	French	English	aliceloc
270.141705895125	18.005966868820963	degraded	aliceloc_nebula101/French/degraded/2_degraded.wav	French	English	aliceloc
288.147672763946	17.980244133105998	intact	aliceloc_nebula101/French/intact/17_intact.wav	French	English	aliceloc
306.127916897052	17.87208310294801	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/14_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
